# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az
#                 Time=0.000000
# 
3.800000000000000000e+01,1.000000000000000000e+00,8.480015639028426477e-02,1.303738447447719828e-01,6.583030664765192608e-01,8.926613911370464560e-01,7.467692416742209849e-01,5.834751097956950572e-01,3.906321262139909045e-01,3.799938959396141902e-01,3.717020658469101235e-01
3.900000000000000000e+01,1.000000000000000000e+00,9.699667445049429126e-01,5.387092060805098725e-02,7.026456730512428139e-01,9.018134517615405965e-01,5.708458602608754706e-01,3.601829224654399253e-01,9.610598135266237296e-01,2.432336518865771957e-01,9.593118782565696057e-01
4.000000000000000000e+01,1.000000000000000000e+00,2.765120223027739410e-02,6.680458801842119598e-01,5.601502970470016995e-01,2.724953934472745809e-01,3.591296883079875268e-01,1.743898019463804294e-01,9.380459326870217440e-01,4.599965486019069738e-01,5.536738381270897014e-01
4.100000000000000000e+01,1.000000000000000000e+00,2.923450484691493267e-01,5.251197309667219315e-01,1.186734660002625175e-01,6.520037909078790772e-01,3.404468785901569872e-01,6.953950829594742755e-01,3.572998838349290551e-01,8.292688997441280963e-01,9.879353240308585971e-01
4.200000000000000000e+01,1.000000000000000000e+00,3.790894052956409466e-01,3.364198935218908337e-01,4.369071194210494280e-02,7.766808819757085036e-01,6.022131809547556225e-01,4.919891240236817787e-01,6.050282283890130453e-01,1.016738935230749874e-01,3.534330115210444490e-01
4.300000000000000000e+01,1.000000000000000000e+00,7.998218515737240963e-01,8.196106337154839272e-01,9.602184212464365265e-01,4.852919428820465786e-01,5.870610000395419803e-01,1.978556807975188070e-01,6.076182007803969665e-01,6.146445113816179084e-02,2.543586205152403856e-01
4.400000000000000000e+01,1.000000000000000000e+00,3.951464816771653732e-01,5.112480394271224915e-01,7.001775932438534245e-01,9.131893328847403568e-01,3.841870814323445904e-01,7.907182235145107096e-01,4.476406570605577784e-01,8.826185915412623206e-01,9.773773750204605149e-01
4.500000000000000000e+01,1.000000000000000000e+00,4.018730851442173790e-01,7.063356365596104025e-01,6.956325961884890496e-02,3.860829312288587278e-01,4.909320692857520596e-01,9.680825514080050320e-01,3.083868059392095295e-01,7.087923060498891870e-01,9.391089087558991411e-01
4.600000000000000000e+01,1.000000000000000000e+00,7.280253816723775140e-01,7.575330243291762411e-01,7.233003970110908343e-01,7.527758376782228700e-01,4.619117857474308586e-01,5.528965285440419208e-01,6.774096884533452601e-01,5.123744451960159374e-01,4.554590963408644555e-01
4.700000000000000000e+01,1.000000000000000000e+00,8.099490667369690922e-01,5.861162173842726641e-02,4.515994447412219337e-01,3.168990092902584932e-01,3.085415514516849367e-01,2.352939761699840426e-01,8.267762665941508216e-01,5.514141645123011859e-01,5.172951780158386859e-01
4.800000000000000000e+01,1.000000000000000000e+00,8.594223277838923813e-01,9.249717039321988521e-01,8.754949101012231560e-01,8.376878206414082317e-01,8.814156491671306659e-01,9.403052173221115861e-02,4.996785937159226032e-01,1.217886315438745370e-01,1.678222214101785514e-01
4.900000000000000000e+01,1.000000000000000000e+00,6.148826737277793830e-01,1.494591013317375650e-01,7.271747531789547470e-01,8.412159594447582434e-01,9.656812546735471514e-02,5.168919926493918959e-01,9.993126260715833320e-01,6.020416602660779715e-01,2.147298807737264559e-01
5.000000000000000000e+01,1.000000000000000000e+00,3.139053533207631919e-01,1.180456872175881244e-01,3.102061421582337220e-01,1.493698186070832046e-01,9.110592463385457362e-01,1.408065359257796301e-01,1.514995643750580712e-01,3.193014013635784298e-01,8.731510913951973096e-01
5.100000000000000000e+01,1.000000000000000000e+00,7.896719583734060910e-01,2.182062537871721775e-01,4.874819585734494476e-01,4.191080075912554381e-01,6.626575184996560397e-01,8.303983811445181384e-02,9.521429968393704257e-01,8.509713677021747413e-01,8.359158543208961012e-01
5.200000000000000000e+01,1.000000000000000000e+00,1.938015411280707978e-01,7.191004967352543353e-02,4.439367913026545098e-01,3.840125525116430127e-01,8.262083424949939747e-02,9.048740710999018111e-01,2.062855828121136215e-01,3.743392068848609977e-01,5.675923701081412309e-01
5.300000000000000000e+01,1.000000000000000000e+00,3.679160495540964027e-01,1.440957315935158523e-01,2.693200886960558371e-01,5.002315243251531651e-02,7.281835179664221114e-01,3.975202227290264290e-02,1.350756576908744844e-01,3.481932775912159883e-01,4.511624794930715332e-01
5.400000000000000000e+01,1.000000000000000000e+00,2.281294460883950270e-01,7.756436485788812396e-01,1.292678232232561397e-01,8.571809615261104520e-01,5.648801882214204984e-02,7.423988036317457073e-01,8.619770787904782461e-01,6.299009420963750383e-01,2.174382055802089875e-01
5.500000000000000000e+01,1.000000000000000000e+00,7.157486817568317061e-01,9.395340664273252873e-01,7.644153206358197394e-01,5.987173081010243036e-01,1.070825304893489038e-01,1.193479982297852571e-01,3.358601496540304376e-01,2.480641979731537106e-01,3.744919334811664946e-01
5.600000000000000000e+01,1.000000000000000000e+00,3.701167090716145358e-01,9.637039642592352129e-01,3.410345835195488506e-01,6.237414250300709062e-01,7.648322004705154775e-01,8.993082551597489926e-01,4.130508228451003072e-01,7.279372101402810102e-01,3.105721493537225708e-01
5.700000000000000000e+01,1.000000000000000000e+00,6.790007985525862155e-01,6.146724556264411277e-01,6.122724003991891761e-01,7.951384156617122834e-01,1.346196519276405823e-01,7.600723817127071902e-01,8.989511798451069735e-01,7.440344760712668259e-01,4.888190512791094067e-01
5.800000000000000000e+01,1.000000000000000000e+00,1.808926490610923699e-01,1.397588699843475002e-01,6.628279239549416113e-01,9.381550659351505228e-01,8.749844451041453031e-01,9.409942688251873300e-01,7.034587252809809677e-01,1.858758518907948076e-01,6.983350718503437138e-01
5.900000000000000000e+01,1.000000000000000000e+00,3.583229520702179149e-01,8.422923707515371783e-01,4.885881259921258657e-01,9.611124485665090145e-02,6.230298864957115601e-01,2.527759998626452065e-01,8.473139659316469841e-01,9.506988999654060191e-01,9.102573776039832865e-01
6.000000000000000000e+01,1.000000000000000000e+00,5.058720648710809398e-01,1.425494764828673100e-01,7.567174859056912117e-01,2.644309851751583951e-01,7.695636551181714857e-01,9.112522980617928647e-01,8.098263102915554956e-01,7.876669743142065139e-01,9.504209051676268949e-01
6.100000000000000000e+01,1.000000000000000000e+00,3.736865754888066826e-01,9.161748033013508152e-01,2.517196266420482775e-01,9.336480053717213234e-01,4.071192898714276476e-01,9.369635932164444014e-01,3.276205139956351875e-01,1.748125472786248302e-01,3.268870638913226045e-01
6.200000000000000000e+01,1.000000000000000000e+00,8.797629406186292522e-01,6.069861530121112292e-01,7.715013109057493601e-01,6.524519697610375868e-02,4.031575513561953539e-01,2.428259714375928802e-01,5.739884618560263663e-01,1.130410999940815175e-01,1.260136265157472124e-01
6.300000000000000000e+01,1.000000000000000000e+00,9.091119703577229538e-01,3.800121093738422218e-01,7.710067595967777798e-01,5.625033443761646712e-01,9.884874773307634754e-01,5.354952823706357057e-01,3.508164730388867447e-01,6.049072581645791313e-01,3.220887591534590255e-01
6.400000000000000000e+01,1.000000000000000000e+00,5.836407786408930320e-01,9.591194986980733361e-01,9.272357157602784117e-02,3.277419972695275741e-01,9.424730062252815177e-01,8.965013523251120775e-01,5.717205064339562215e-01,2.188032565024846665e-01,4.720923349309549266e-01
6.500000000000000000e+01,1.000000000000000000e+00,9.230288286803072229e-01,1.283439136421190563e-01,5.749596517404953477e-01,1.936196605896909340e-01,3.893181588220390177e-01,8.274992252946595794e-01,1.233701814514102102e-01,4.705922740234221857e-01,3.406675339890259391e-01
6.600000000000000000e+01,1.000000000000000000e+00,7.079451884406965378e-01,9.025279375249772862e-03,7.453290129349821047e-01,6.749976377181102771e-01,8.728344656585746986e-01,7.236022598334329592e-01,7.710160012240139249e-01,3.020935045593672319e-01,9.899220583986699795e-01
6.700000000000000000e+01,1.000000000000000000e+00,9.725481845713754847e-01,1.197219795135712195e-01,6.343669385740703381e-01,4.634248039779070849e-01,2.529708294858954432e-01,1.635029660634762516e-01,2.660326085759130432e-01,2.910987951081572822e-01,7.604760448097315217e-01
6.800000000000000000e+01,1.000000000000000000e+00,3.891714987404055748e-01,5.443055383836872263e-01,9.798034311408404529e-01,4.785393003169412518e-01,2.582605915459351698e-01,8.222225574573757134e-01,5.734926214864395355e-01,4.291119936263787515e-02,5.929472990037909508e-01
6.900000000000000000e+01,1.000000000000000000e+00,9.406026226780720423e-01,7.999907298570296810e-02,7.595856530368942927e-01,5.107430322607318107e-01,2.100005759707221920e-01,8.713715522917280243e-01,2.613285194963649305e-01,2.966100816281305175e-01,3.859741716587477001e-01
7.000000000000000000e+01,1.000000000000000000e+00,1.284372810346215976e-01,3.886549393491758320e-01,9.183333349792756062e-01,5.161895314190099171e-01,4.504172270069490835e-01,2.320815734752922355e-01,9.505322508640160484e-01,6.224692560794343743e-01,7.121540090890338126e-01
7.100000000000000000e+01,1.000000000000000000e+00,7.693781967111190667e-01,3.314439157817927750e-02,5.112686009874602977e-01,7.900219077897111530e-01,2.240583739125888707e-01,5.041478946771001945e-01,6.668407383662059429e-01,7.249686613539607638e-01,1.389290542161428776e-01
7.200000000000000000e+01,1.000000000000000000e+00,8.267528612892263151e-01,5.447592561512921705e-01,6.676757054135669112e-01,3.738757405827949354e-01,6.339039566800968029e-01,3.983540052258087716e-01,9.945463652435746482e-01,7.333749916285000614e-01,1.993906437078405425e-01
7.300000000000000000e+01,1.000000000000000000e+00,4.185803684190002594e-01,7.087483415282663790e-01,5.222543990581318685e-02,3.069253465714366635e-01,1.214913403406364667e-01,8.011805618187349820e-01,8.643099926316917259e-01,9.654216227839266251e-01,4.510340732025008847e-01
7.400000000000000000e+01,1.000000000000000000e+00,2.547389729788428481e-01,1.543595712031472500e-01,1.159446768185392607e-01,1.101579834230292931e-01,3.020142302296526804e-01,5.319300856344804096e-01,4.970953128015942468e-02,6.967544330081946180e-01,5.390554372025992969e-01
7.500000000000000000e+01,1.000000000000000000e+00,5.598581448520029147e-01,1.642451753497348177e-01,8.483515835997769150e-01,1.405630047350026057e-01,6.492729935425856080e-02,9.879326705120139440e-01,8.894464463903867246e-01,5.575066523554959019e-01,8.735370011310993332e-01
7.600000000000000000e+01,1.000000000000000000e+00,7.867115057748580442e-01,1.343620067440958188e-01,8.097250382458455187e-01,4.072726881226729212e-03,4.241480504862843448e-01,8.826174929474425168e-01,6.298735052558848135e-01,1.351738867376386377e-01,1.878292147000618639e-01
7.700000000000000000e+01,1.000000000000000000e+00,5.193282342002196739e-01,8.362952986863292359e-03,6.760294992514084278e-01,1.827745400058700120e-01,1.506127567958656099e-01,3.275418004517341997e-01,6.877423969845198881e-01,4.357207076127977974e-02,2.338607589518770791e-01
7.800000000000000000e+01,1.000000000000000000e+00,1.013205847929822268e-01,7.482443058764782773e-01,7.449957690838259206e-01,9.843518768218578741e-01,5.784217877997120949e-01,6.547159350034342795e-01,6.258546914817700868e-01,1.992560999183614623e-01,6.448650740388152114e-01
7.900000000000000000e+01,1.000000000000000000e+00,3.947532064825221010e-01,8.321655713570400570e-01,2.209901264712464952e-01,7.783204274993030802e-01,9.462864556723098453e-01,3.451788950013534585e-02,7.178725696593284411e-01,4.481733221313071169e-01,1.393599184075788866e-02
8.000000000000000000e+01,1.000000000000000000e+00,4.639274928357295380e-02,9.447251606665252321e-01,8.547150415306725701e-01,3.999670466670774971e-01,4.588900174943469912e-01,6.758122615318110649e-01,8.715982373926711713e-02,8.101126736821935292e-01,2.992891875135361701e-02
8.100000000000000000e+01,1.000000000000000000e+00,1.263933696380490357e-01,9.691325515511600708e-01,7.404624091610290115e-01,4.357225571073831683e-01,5.508271961299221475e-01,6.419373069118934350e-01,7.755811751506157536e-01,8.938740788457738562e-01,3.578841897118139048e-01
8.200000000000000000e+01,1.000000000000000000e+00,1.514812357389359043e-01,1.130335112840467060e-01,3.916724817316282747e-01,1.841243467389974686e-02,8.251530081747615597e-02,1.967803479668621680e-01,3.977817536037687729e-01,8.721941081234535487e-01,9.702099000286688035e-01
8.300000000000000000e+01,1.000000000000000000e+00,3.659333797501306274e-01,3.666890630022557884e-01,1.769042823635319506e-01,9.290229236771585519e-01,8.490382126090727510e-01,4.146010518935061562e-01,5.305264346284687127e-01,1.446307891612169660e-01,1.056087261315147297e-01
8.400000000000000000e+01,1.000000000000000000e+00,1.253447116855407328e-01,1.777760648979931357e-02,6.789921630232487182e-01,9.741108855364238872e-01,5.200494122264109897e-01,1.280288890625065346e-01,1.539705323753485233e-01,3.314866912434805135e-01,4.364923652168035684e-01
8.500000000000000000e+01,1.000000000000000000e+00,5.529282136861046748e-01,6.346519670257619872e-01,3.852571670246003332e-01,9.887616427630742111e-01,2.599665809169335873e-01,7.641210420537102310e-01,9.945904777642358141e-01,3.854693916483893368e-01,2.884834075084966587e-01
8.600000000000000000e+01,1.000000000000000000e+00,9.809272209859737357e-01,8.985598443847842010e-01,2.045203288683662413e-01,3.940032980484106107e-01,4.278449793548443347e-01,2.929213400525443323e-02,7.788391882004891409e-01,7.468430496281303066e-01,8.337077008149814672e-01
8.700000000000000000e+01,1.000000000000000000e+00,7.981564251530635090e-01,2.738862039719857089e-01,6.030171679704728893e-01,6.587310215746666753e-01,5.322218297096633632e-01,7.641204149115665700e-02,8.449205826260253183e-01,7.806593713777937316e-01,2.075514939815286120e-01
8.800000000000000000e+01,1.000000000000000000e+00,1.337919160723846090e-01,4.799231281151189465e-01,2.921802603131533616e-01,2.360627918999382846e-01,9.915924976785703837e-01,6.878778004225409859e-01,5.170698428793689683e-01,9.973799152795950196e-01,8.103965071799077435e-01
8.900000000000000000e+01,1.000000000000000000e+00,5.459237424930052374e-02,7.340882676390323436e-01,8.661949551454433127e-01,2.619779265231694243e-01,2.913613102435709257e-01,4.236996020197092427e-01,3.255552094970820542e-01,3.363935436746734453e-03,3.965928025354505948e-01
9.000000000000000000e+01,1.000000000000000000e+00,8.674671303603656014e-01,5.778108829670162150e-01,9.004007402333906729e-01,8.249124684144585329e-01,5.529244914150666101e-02,3.837581454629430677e-01,8.524068409238854116e-01,5.763968732042050735e-01,7.727836848066664821e-01
9.100000000000000000e+01,1.000000000000000000e+00,9.722165192294760505e-01,6.869669149331459890e-01,5.087212286456193056e-01,8.819785312548911183e-02,7.160962749731005772e-01,6.843535862073460985e-01,9.236232026797601691e-01,8.846470955077401221e-01,8.426580281783844217e-01
9.200000000000000000e+01,1.000000000000000000e+00,9.352541053128413662e-01,4.652265546856585443e-01,4.826386554156447684e-01,6.801363155321508147e-01,7.952183622633614002e-01,3.529086209041267796e-01,5.672571277185256555e-01,9.378929862442002552e-01,9.927795138714172740e-01
9.300000000000000000e+01,1.000000000000000000e+00,3.838383228227320032e-01,6.136803622429065630e-01,5.043252681081649147e-01,9.881516592422336931e-01,9.077803755718789613e-01,4.889308438096584553e-02,1.467666324285867852e-01,4.900404332335861479e-01,5.722810399152944427e-02
9.400000000000000000e+01,1.000000000000000000e+00,7.088659345802547085e-01,2.393472775871854363e-01,2.896003673857585614e-01,6.672070869941807425e-01,7.823417684292903740e-01,4.299781214659168516e-01,5.549678201647072484e-01,8.168228074802036387e-01,5.806310094350350948e-01
9.500000000000000000e+01,1.000000000000000000e+00,6.934827483347973942e-01,7.156589353544119403e-01,1.758727962461826833e-01,8.828950033663562902e-02,6.865239266611153912e-01,3.247799198292995460e-01,7.425620145612770173e-01,7.071691525497812991e-01,7.804123685866362070e-01
9.600000000000000000e+01,1.000000000000000000e+00,3.365371213005800000e-01,7.981760972060290005e-01,6.334223364027773417e-01,3.068132283741313859e-01,2.315348685571091414e-01,8.104026124436879419e-01,7.435136416885106403e-01,2.426486208141799272e-01,5.969488512558307480e-02
9.700000000000000000e+01,1.000000000000000000e+00,5.755363057449547348e-01,5.521451983055538637e-01,2.419729796993119741e-03,8.984187840424071592e-01,8.257200560925794797e-01,9.474637099113014660e-01,7.536957813309304033e-01,5.284958567419478781e-01,3.111878223596301618e-01
9.800000000000000000e+01,1.000000000000000000e+00,5.722995280227074488e-01,4.144736720466906110e-01,7.778704547670853842e-01,5.334619196185507173e-01,7.361670422560299132e-01,7.924500333920447837e-02,5.222476148790713424e-01,2.217196110364632045e-01,8.680122467402008324e-01
9.900000000000000000e+01,1.000000000000000000e+00,1.472007944538480384e-01,2.139692854815252732e-01,7.446658416746964049e-01,6.832768304946220672e-01,9.387512453478125130e-01,4.849102839840114809e-01,3.154693069975785802e-01,7.642187110190350463e-01,4.389463423259287733e-02
1.000000000000000000e+02,1.000000000000000000e+00,5.636372783442493706e-01,2.853454375896772310e-01,1.407663989743390687e-01,4.304314140820930668e-01,8.426401874807722958e-01,6.963875064605957732e-01,7.756510403755811911e-02,4.077890595689411812e-01,8.983011409557660754e-01
